	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
524	7.7696880465658	48.580756569428	7.7691249817068	48.577484053084	2.0	3.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	0.0	2.0	2.0	3.0	3.0	7.0	5.0	7.0	14.0	13.0	10.0	10.0	6.0	11.0	16.0	11.0	15.0	8.0	10.0	12.0	12.0	10.0	19.0	13.0	18.0	20.0	20.0	9.0	6.0	10.0	14.0	16.0	13.0	16.0	7.0	8.0	13.0	25.0	15.0	14.0	21.0	31.0	19.0	24.0	15.0	18.0	13.0	28.0	19.0	20.0	27.0	23.0	14.0	16.0	15.0	16.0	13.0	10.0	8.0	9.0	10.0	10.0	3.0	5.0	3.0	6.0	7.0	12.0	4.0	3.0	6.0	4.0	1
525	7.7603929745563	48.598182860915	7.7583363121368	48.595232792621	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	5.0	4.0	7.0	7.0	6.0	7.0	5.0	1.0	4.0	5.0	2.0	5.0	2.0	4.0	2.0	3.0	4.0	12.0	7.0	0.0	6.0	1.0	7.0	1.0	6.0	6.0	2.0	9.0	3.0	3.0	4.0	1.0	4.0	4.0	2.0	6.0	4.0	3.0	2.0	8.0	3.0	7.0	5.0	6.0	7.0	6.0	4.0	2.0	0.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	1.0	3.0	0.0	0.0	0
526	7.7587196871587	48.595129893811	7.7606878184085	48.598090801689	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	1.0	7.0	8.0	16.0	9.0	4.0	6.0	8.0	0.0	4.0	7.0	6.0	1.0	4.0	4.0	8.0	2.0	1.0	1.0	4.0	1.0	3.0	3.0	5.0	1.0	2.0	3.0	3.0	3.0	0.0	1.0	4.0	2.0	3.0	3.0	2.0	7.0	8.0	2.0	2.0	2.0	9.0	5.0	5.0	3.0	9.0	5.0	7.0	5.0	4.0	1.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	2.0	4.0	1.0	2.0	1.0	1.0	0.0	0.0	0
527	7.775005749845	48.598581138079	7.7735384671895	48.599012270978	2.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	0.0	1.0	3.0	0.0	7.0	6.0	6.0	17.0	8.0	22.0	24.0	39.0	35.0	29.0	43.0	43.0	37.0	27.0	21.0	11.0	21.0	17.0	19.0	13.0	14.0	16.0	18.0	21.0	14.0	29.0	17.0	17.0	8.0	18.0	27.0	23.0	17.0	16.0	31.0	19.0	13.0	17.0	16.0	16.0	14.0	20.0	20.0	28.0	27.0	36.0	26.0	22.0	22.0	24.0	37.0	14.0	16.0	25.0	27.0	15.0	14.0	11.0	8.0	5.0	6.0	8.0	6.0	4.0	4.0	4.0	6.0	3.0	3.0	3.0	4.0	1.0	0
528	7.7684859517158	48.59958327369	7.7692367537645	48.599531208633	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	5.0	8.0	11.0	9.0	19.0	8.0	35.0	43.0	13.0	23.0	19.0	16.0	17.0	14.0	13.0	12.0	20.0	14.0	13.0	13.0	10.0	20.0	10.0	23.0	29.0	25.0	16.0	16.0	14.0	23.0	19.0	25.0	24.0	33.0	15.0	20.0	24.0	21.0	17.0	14.0	20.0	21.0	24.0	30.0	24.0	53.0	39.0	33.0	35.0	32.0	21.0	38.0	26.0	28.0	24.0	17.0	14.0	6.0	2.0	9.0	1.0	7.0	9.0	5.0	5.0	17.0	13.0	4.0	3.0	2.0	1
529	7.776271002341	48.596994754319	7.7746941332224	48.596048610944	2.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	3.0	6.0	6.0	10.0	12.0	9.0	16.0	34.0	32.0	47.0	33.0	47.0	33.0	22.0	23.0	22.0	16.0	12.0	24.0	16.0	20.0	11.0	15.0	15.0	19.0	20.0	25.0	8.0	14.0	10.0	15.0	25.0	31.0	25.0	16.0	21.0	14.0	8.0	19.0	16.0	27.0	21.0	25.0	22.0	24.0	14.0	29.0	24.0	26.0	27.0	15.0	23.0	25.0	14.0	13.0	14.0	17.0	9.0	9.0	11.0	6.0	5.0	4.0	6.0	3.0	4.0	7.0	5.0	6.0	3.0	6.0	1.0	2
530	7.7749552003459	48.595824437663	7.7765976861548	48.596752439669	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	4.0	2.0	7.0	4.0	3.0	14.0	7.0	3.0	22.0	37.0	29.0	24.0	31.0	15.0	18.0	11.0	13.0	11.0	15.0	16.0	14.0	19.0	5.0	22.0	26.0	29.0	17.0	17.0	18.0	14.0	10.0	19.0	23.0	12.0	15.0	18.0	21.0	18.0	22.0	17.0	16.0	13.0	20.0	31.0	24.0	27.0	26.0	23.0	22.0	41.0	43.0	26.0	23.0	17.0	18.0	13.0	21.0	25.0	6.0	4.0	5.0	3.0	5.0	7.0	4.0	7.0	5.0	6.0	8.0	4.0	9.0	3.0	1
5300	7.745201166284	48.538661420878	7.7454252290806	48.538068171153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
5301	7.7361761190499	48.52727189275	7.7379604806216	48.5273648097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
531	7.761382530412	48.578170554965	7.7634974364118	48.582381461673	2.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	5.0	8.0	4.0	12.0	12.0	15.0	9.0	13.0	5.0	11.0	13.0	10.0	3.0	14.0	5.0	8.0	10.0	7.0	3.0	4.0	6.0	4.0	6.0	7.0	5.0	11.0	7.0	14.0	10.0	8.0	3.0	3.0	4.0	6.0	7.0	9.0	11.0	8.0	13.0	12.0	10.0	13.0	11.0	16.0	12.0	9.0	11.0	5.0	8.0	13.0	13.0	3.0	9.0	9.0	6.0	4.0	5.0	5.0	7.0	1.0	0.0	4.0	2.0	2.0	4.0	0.0	1.0	3.0	1
532	7.763264240503	48.58280476966	7.7631282080897	48.582478948964	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	9.0	13.0	6.0	8.0	6.0	6.0	6.0	6.0	8.0	6.0	10.0	4.0	2.0	5.0	3.0	7.0	3.0	9.0	5.0	5.0	5.0	5.0	2.0	6.0	4.0	1.0	10.0	3.0	2.0	6.0	3.0	2.0	4.0	5.0	7.0	8.0	6.0	7.0	13.0	7.0	6.0	9.0	6.0	8.0	4.0	8.0	10.0	5.0	4.0	5.0	3.0	6.0	5.0	3.0	2.0	5.0	2.0	1.0	2.0	2.0	5.0	4.0	4.0	0.0	2.0	3
533	7.7784898578284	48.595424401795	7.7770167886076	48.596931666899	3.0	3.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	2.0	1.0	3.0	2.0	10.0	2.0	17.0	13.0	24.0	30.0	41.0	27.0	30.0	18.0	14.0	18.0	14.0	15.0	8.0	8.0	8.0	16.0	11.0	16.0	21.0	16.0	27.0	22.0	14.0	15.0	16.0	21.0	14.0	16.0	21.0	25.0	7.0	25.0	14.0	20.0	30.0	14.0	32.0	30.0	28.0	25.0	35.0	38.0	42.0	22.0	43.0	32.0	16.0	23.0	13.0	33.0	20.0	20.0	10.0	10.0	12.0	6.0	9.0	7.0	6.0	9.0	5.0	5.0	2.0	1.0	3.0	4.0	1.0	2
534	7.7768056978606	48.596785523207	7.7782728376488	48.595287406978	1.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	3.0	1.0	7.0	3.0	4.0	3.0	6.0	12.0	19.0	14.0	16.0	10.0	14.0	35.0	20.0	20.0	33.0	23.0	14.0	16.0	12.0	21.0	14.0	16.0	10.0	13.0	10.0	14.0	15.0	20.0	17.0	17.0	21.0	18.0	9.0	15.0	27.0	13.0	20.0	17.0	21.0	11.0	22.0	20.0	20.0	25.0	21.0	18.0	23.0	14.0	20.0	34.0	25.0	26.0	36.0	19.0	28.0	20.0	12.0	15.0	16.0	12.0	12.0	3.0	6.0	9.0	8.0	13.0	3.0	4.0	6.0	9.0	5.0	9.0	2.0	3.0	3.0	1
535	7.7679087819301	48.599774753841	7.76576678922	48.599245837039	3.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	10.0	5.0	8.0	14.0	7.0	19.0	29.0	29.0	31.0	36.0	29.0	40.0	31.0	13.0	12.0	8.0	20.0	14.0	13.0	17.0	13.0	14.0	19.0	16.0	21.0	32.0	21.0	14.0	7.0	17.0	25.0	32.0	20.0	19.0	24.0	29.0	19.0	19.0	22.0	21.0	21.0	31.0	31.0	44.0	15.0	28.0	27.0	16.0	16.0	23.0	24.0	22.0	28.0	27.0	22.0	14.0	14.0	11.0	7.0	7.0	2.0	5.0	5.0	7.0	7.0	3.0	5.0	2.0	3.0	8.0	3.0	1.0	1
536	7.7613724346747	48.59911085396	7.7658974620443	48.598993521915	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	2.0	2.0	1.0	6.0	4.0	2.0	4.0	14.0	8.0	11.0	11.0	31.0	23.0	17.0	20.0	15.0	7.0	4.0	15.0	14.0	13.0	25.0	7.0	15.0	12.0	13.0	17.0	15.0	30.0	17.0	13.0	15.0	20.0	7.0	19.0	18.0	11.0	16.0	13.0	14.0	12.0	8.0	23.0	7.0	25.0	11.0	22.0	16.0	35.0	21.0	37.0	20.0	26.0	26.0	18.0	18.0	23.0	26.0	21.0	17.0	7.0	16.0	9.0	6.0	6.0	0.0	2.0	9.0	4.0	7.0	10.0	4.0	4.0	4.0	2.0	4
539	7.7770335394499	48.580377408502	7.7704661478748	48.581083957392	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	2.0	2.0	3.0	4.0	12.0	14.0	7.0	5.0	2.0	2.0	1.0	1.0	2.0	0.0	3.0	1.0	1.0	2.0	3.0	2.0	2.0	1.0	2.0	4.0	1.0	4.0	3.0	2.0	3.0	2.0	1.0	2.0	4.0	3.0	10.0	4.0	1.0	2.0	4.0	3.0	2.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	0.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0
540	7.7703315972017	48.580859669387	7.7769912765792	48.580152751871	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	1.0	1.0	1.0	4.0	2.0	0.0	6.0	5.0	0.0	3.0	4.0	6.0	2.0	4.0	6.0	1.0	0.0	3.0	7.0	3.0	6.0	1.0	2.0	2.0	2.0	5.0	1.0	2.0	1.0	5.0	4.0	5.0	0.0	2.0	5.0	0.0	1.0	11.0	3.0	2.0	4.0	3.0	3.0	4.0	6.0	7.0	5.0	5.0	5.0	4.0	3.0	5.0	2.0	1.0	0.0	0.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	3.0	1.0	0.0	0.0	2.0	2.0	1
6	7.7083917502672	48.566966929002	7.7081954701914	48.56667243353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
601	7.7571768621632	48.568488633773	7.7584779041961	48.566454013358	0.0	3.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	1.0	1.0	2.0	4.0	1.0	7.0	7.0	6.0	8.0	6.0	11.0	11.0	10.0	15.0	14.0	28.0	11.0	5.0	10.0	12.0	13.0	11.0	13.0	3.0	15.0	11.0	9.0	10.0	14.0	12.0	10.0	6.0	2.0	10.0	9.0	10.0	17.0	10.0	19.0	10.0	9.0	13.0	11.0	4.0	16.0	6.0	14.0	23.0	11.0	18.0	17.0	12.0	16.0	4.0	8.0	14.0	17.0	7.0	15.0	8.0	11.0	11.0	10.0	7.0	9.0	5.0	5.0	7.0	9.0	3.0	6.0	5.0	2.0	4.0	4.0	4.0	3
602	7.759425180313	48.565756408232	7.7588801920792	48.566310886711	3.0	3.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	3.0	0.0	0.0	3.0	4.0	5.0	7.0	8.0	12.0	7.0	21.0	17.0	29.0	23.0	29.0	20.0	23.0	16.0	14.0	14.0	12.0	14.0	14.0	22.0	6.0	14.0	21.0	11.0	15.0	15.0	24.0	19.0	9.0	11.0	14.0	12.0	27.0	19.0	10.0	11.0	15.0	14.0	15.0	17.0	17.0	33.0	18.0	15.0	22.0	12.0	16.0	20.0	21.0	12.0	18.0	21.0	27.0	20.0	17.0	12.0	20.0	14.0	10.0	13.0	12.0	12.0	8.0	10.0	11.0	7.0	13.0	12.0	6.0	3.0	3.0	8.0	7.0	1
603	7.7659366226274	48.544648783031	7.765760507698	48.547236262212	2.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	4.0	1.0	4.0	5.0	8.0	3.0	8.0	13.0	21.0	19.0	30.0	18.0	12.0	21.0	23.0	21.0	15.0	14.0	14.0	12.0	17.0	18.0	19.0	17.0	21.0	14.0	16.0	27.0	10.0	18.0	12.0	17.0	9.0	21.0	18.0	24.0	20.0	14.0	32.0	13.0	25.0	18.0	23.0	23.0	20.0	28.0	26.0	30.0	34.0	28.0	25.0	20.0	26.0	18.0	12.0	15.0	8.0	12.0	18.0	6.0	10.0	3.0	4.0	8.0	3.0	10.0	2.0	8.0	4.0	5.0	2.0	2.0	4.0	3.0	0
604	7.7654137782784	48.547208036218	7.7655866801804	48.544674623158	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	4.0	0.0	3.0	10.0	4.0	7.0	5.0	7.0	3.0	8.0	11.0	7.0	21.0	18.0	18.0	17.0	23.0	20.0	14.0	19.0	13.0	25.0	17.0	22.0	13.0	11.0	16.0	15.0	14.0	8.0	24.0	10.0	13.0	8.0	5.0	16.0	16.0	19.0	13.0	18.0	13.0	17.0	13.0	18.0	15.0	21.0	21.0	20.0	20.0	23.0	25.0	21.0	25.0	24.0	13.0	15.0	11.0	15.0	6.0	19.0	10.0	8.0	17.0	8.0	6.0	6.0	7.0	9.0	6.0	8.0	5.0	1.0	3.0	3.0	4.0	4.0	2.0	2
608	7.7816065326143	48.569664071817	7.7856329912397	48.570143243676	5.0	7.0	10.0	3.0	4.0	6.0	0.0	1.0	2.0	1.0	1.0	2.0	0.0	1.0	2.0	4.0	2.0	6.0	8.0	7.0	13.0	40.0	26.0	18.0	26.0	24.0	36.0	41.0	26.0	22.0	52.0	44.0	33.0	41.0	42.0	31.0	40.0	44.0	41.0	32.0	28.0	42.0	34.0	45.0	35.0	36.0	38.0	32.0	40.0	51.0	44.0	51.0	38.0	44.0	21.0	33.0	57.0	47.0	54.0	46.0	37.0	41.0	32.0	51.0	56.0	48.0	35.0	30.0	49.0	50.0	44.0	46.0	38.0	28.0	31.0	38.0	31.0	39.0	28.0	43.0	20.0	25.0	17.0	30.0	15.0	26.0	14.0	18.0	12.0	20.0	13.0	8.0	17.0	19.0	4.0	13
609	7.7851648167955	48.570360487939	7.7816113615034	48.569874033519	12.0	8.0	10.0	4.0	6.0	3.0	8.0	5.0	3.0	3.0	6.0	11.0	4.0	6.0	2.0	2.0	0.0	5.0	1.0	2.0	7.0	5.0	4.0	5.0	8.0	9.0	15.0	13.0	17.0	22.0	26.0	28.0	32.0	27.0	29.0	29.0	26.0	32.0	24.0	30.0	40.0	45.0	32.0	40.0	34.0	40.0	36.0	42.0	42.0	54.0	35.0	43.0	41.0	26.0	44.0	43.0	49.0	39.0	48.0	39.0	45.0	62.0	58.0	57.0	70.0	56.0	60.0	52.0	54.0	55.0	46.0	57.0	42.0	50.0	49.0	48.0	45.0	49.0	47.0	59.0	52.0	52.0	28.0	29.0	33.0	33.0	29.0	22.0	31.0	27.0	25.0	15.0	25.0	18.0	20.0	15
610	7.7584291431756	48.546156518055	7.7584156138374	48.546806064053	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	3.0	2.0	3.0	0.0	2.0	3.0	7.0	4.0	7.0	12.0	12.0	23.0	22.0	21.0	18.0	24.0	21.0	13.0	12.0	19.0	9.0	13.0	12.0	14.0	17.0	13.0	16.0	19.0	11.0	13.0	16.0	14.0	12.0	10.0	9.0	15.0	23.0	11.0	10.0	20.0	18.0	14.0	15.0	19.0	16.0	23.0	21.0	25.0	23.0	24.0	26.0	24.0	19.0	27.0	23.0	16.0	14.0	12.0	13.0	13.0	12.0	9.0	4.0	12.0	6.0	4.0	2.0	3.0	6.0	0.0	2.0	6.0	2.0	4.0	4.0	1.0	2
611	7.7578034503926	48.55401568896	7.757844037377	48.553223781656	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	2.0	1.0	3.0	3.0	4.0	0.0	1.0	3.0	3.0	9.0	10.0	6.0	8.0	19.0	22.0	19.0	46.0	24.0	24.0	12.0	9.0	10.0	12.0	18.0	8.0	14.0	9.0	8.0	20.0	12.0	18.0	28.0	14.0	13.0	13.0	14.0	12.0	18.0	16.0	24.0	10.0	24.0	13.0	18.0	11.0	7.0	22.0	27.0	24.0	15.0	13.0	23.0	28.0	29.0	26.0	33.0	17.0	11.0	22.0	18.0	13.0	16.0	14.0	12.0	9.0	3.0	6.0	9.0	9.0	10.0	6.0	5.0	3.0	9.0	8.0	2.0	3.0	0.0	1
616	7.7635372759532	48.569350045308	7.7683782526565	48.568019453574	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	3.0	5.0	9.0	6.0	12.0	13.0	21.0	13.0	12.0	15.0	12.0	4.0	22.0	14.0	12.0	14.0	7.0	2.0	12.0	14.0	11.0	16.0	11.0	3.0	7.0	14.0	6.0	7.0	2.0	3.0	10.0	17.0	20.0	10.0	5.0	16.0	17.0	10.0	23.0	10.0	15.0	6.0	22.0	15.0	25.0	25.0	13.0	20.0	12.0	18.0	10.0	17.0	7.0	8.0	5.0	12.0	6.0	2.0	0.0	3.0	0.0	0.0	0.0	5.0	5.0	4.0	3.0	3.0	5.0	3.0	0
617	7.7729326498239	48.567232432931	7.7716139226121	48.567561786069	1.0	1.0	1.0	0.0	3.0	3.0	0.0	4.0	0.0	0.0	1.0	1.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	5.0	2.0	5.0	6.0	14.0	19.0	18.0	17.0	26.0	22.0	15.0	13.0	8.0	11.0	6.0	5.0	16.0	17.0	6.0	11.0	16.0	11.0	9.0	13.0	10.0	12.0	8.0	15.0	12.0	17.0	9.0	17.0	11.0	17.0	9.0	13.0	19.0	17.0	21.0	17.0	26.0	17.0	19.0	26.0	18.0	20.0	15.0	14.0	17.0	22.0	13.0	19.0	17.0	8.0	7.0	14.0	6.0	7.0	11.0	4.0	2.0	5.0	6.0	5.0	3.0	4.0	6.0	3.0	2.0	6.0	3
618	7.7739101244526	48.567104442013	7.7767299567382	48.568431506048	2.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	7.0	5.0	5.0	3.0	11.0	12.0	18.0	17.0	15.0	17.0	14.0	19.0	11.0	6.0	12.0	12.0	10.0	15.0	11.0	10.0	8.0	1.0	9.0	13.0	5.0	5.0	13.0	10.0	13.0	9.0	20.0	15.0	6.0	16.0	12.0	19.0	7.0	6.0	10.0	20.0	8.0	16.0	17.0	12.0	14.0	9.0	21.0	13.0	21.0	9.0	5.0	10.0	9.0	14.0	9.0	6.0	5.0	5.0	3.0	6.0	5.0	6.0	2.0	6.0	9.0	3.0	9.0	2.0	6.0	4.0	0
626	7.7585959996176	48.545671856526	7.7597685424583	48.545488062115	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	1.0	3.0	0.0	3.0	6.0	2.0	2.0	1.0	4.0	10.0	6.0	8.0	8.0	15.0	11.0	19.0	23.0	18.0	16.0	8.0	7.0	8.0	14.0	9.0	8.0	11.0	12.0	17.0	10.0	9.0	8.0	14.0	9.0	7.0	6.0	5.0	16.0	10.0	18.0	12.0	14.0	12.0	10.0	7.0	14.0	11.0	19.0	12.0	10.0	13.0	17.0	13.0	15.0	19.0	26.0	10.0	13.0	10.0	7.0	11.0	17.0	10.0	10.0	10.0	8.0	8.0	6.0	9.0	7.0	5.0	6.0	9.0	3.0	3.0	3.0	7.0	1.0	2.0	0
627	7.7653474478777	48.54629691926	7.764710606492	48.546185378619	3.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	1.0	4.0	2.0	2.0	3.0	6.0	4.0	4.0	7.0	11.0	15.0	14.0	14.0	15.0	14.0	11.0	14.0	9.0	9.0	12.0	10.0	8.0	8.0	12.0	13.0	8.0	8.0	14.0	5.0	22.0	9.0	10.0	5.0	10.0	9.0	9.0	12.0	13.0	13.0	6.0	10.0	9.0	9.0	11.0	19.0	18.0	18.0	19.0	14.0	26.0	17.0	10.0	12.0	15.0	13.0	12.0	16.0	9.0	13.0	5.0	13.0	7.0	3.0	5.0	1.0	2.0	3.0	9.0	2.0	3.0	9.0	2.0	2.0	3.0	0.0	4.0	4
628	7.7656093468989	48.544066106777	7.7655824832853	48.543453371592	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	3.0	2.0	0.0	4.0	9.0	2.0	5.0	7.0	0.0	1.0	5.0	7.0	11.0	12.0	9.0	12.0	19.0	8.0	15.0	8.0	6.0	2.0	11.0	6.0	15.0	9.0	11.0	16.0	13.0	15.0	9.0	14.0	6.0	8.0	10.0	8.0	9.0	10.0	11.0	12.0	12.0	9.0	9.0	11.0	11.0	8.0	11.0	16.0	6.0	16.0	12.0	13.0	15.0	17.0	15.0	15.0	8.0	8.0	5.0	4.0	4.0	6.0	4.0	3.0	1.0	3.0	3.0	9.0	3.0	6.0	2.0	5.0	0.0	1.0	0.0	2.0	1.0	3.0	2
629	7.7711415759237	48.53638150287	7.7704940976731	48.537346381115	4.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	2.0	3.0	5.0	5.0	2.0	6.0	7.0	6.0	7.0	15.0	8.0	11.0	18.0	11.0	9.0	11.0	11.0	8.0	7.0	8.0	7.0	8.0	6.0	12.0	8.0	6.0	20.0	7.0	4.0	6.0	6.0	7.0	13.0	9.0	9.0	10.0	10.0	6.0	16.0	10.0	13.0	12.0	9.0	10.0	11.0	7.0	11.0	11.0	22.0	11.0	19.0	8.0	7.0	8.0	9.0	4.0	6.0	3.0	3.0	2.0	5.0	1.0	7.0	4.0	2.0	3.0	5.0	1.0	1.0	0.0	3.0	0.0	2.0	0
